Year,Country,Technology Id,Technology,Subsector,Sector,CO2_ktCO2,Unit,CH4_ktCH4,Unit ,N2O_ktN2O,Unit  ,CO2_GtCO2e,Unit   ,CH4_GtCO2e,Unit    ,N2O_GtCO2e,Unit     ,GHGs_GtCO2e,Unit      ,Percentage
2018,Armenia,1A1a_Electricity-public,Technology Electricity Public,Power and Heat,Energy production,313.384624062334,ktCO2,0.0205298758255696,ktCH4,0.0017709777197508398,ktN2O,0.00031338462406233403,GtCO2e,4.3112739233696155e-07,GtCO2e,5.490030931227603e-07,GtCO2e,0.00031436475454779374,GtCO2e,5.5
2018,Armenia,1A1a_Heat-production,Technology Heat Production,Power and Heat,Energy production,187.478770569234,ktCO2,0.000360491011862383,ktCH4,0.000349165545770382,ktN2O,0.000187478770569234,GtCO2e,7.570311249110043e-09,GtCO2e,1.0824131918881842e-07,GtCO2e,0.00018759458219967193,GtCO2e,3.28
2018,Armenia,1A1a_Electricity-autoproducer,Technology Electricity Autoproducer,Industrial Combustion,Energy production,0.0,ktCO2,0.0,ktCH4,0.0,ktN2O,0.0,GtCO2e,0.0,GtCO2e,0.0,GtCO2e,0.0,GtCO2e,0.0
2018,Armenia,1A1bc_Other-transformation,Technology Other Transformation,Industrial Combustion,Energy production,0.0,ktCO2,0.0,ktCH4,0.0,ktN2O,0.0,GtCO2e,0.0,GtCO2e,0.0,GtCO2e,0.0,GtCO2e,0.0
2018,Armenia,1B1_Fugitive-solid-fuels,Technology Fugitive Solid Fuels,Fugitive Energy Emissions,Energy production,0.0,ktCO2,0.0,ktCH4,0.0,ktN2O,0.0,GtCO2e,0.0,GtCO2e,0.0,GtCO2e,0.0,GtCO2e,0.0
2018,Armenia,1B2_Fugitive-petr,Technology Fugitive Petr,Fugitive Energy Emissions,Energy production,0.0,ktCO2,0.0,ktCH4,0.0,ktN2O,0.0,GtCO2e,0.0,GtCO2e,0.0,GtCO2e,0.0,GtCO2e,0.0
2018,Armenia,1B2b_Fugitive-NG-distr,Technology Fugitive NG Distr,Fugitive Energy Emissions,Energy production,0.0,ktCO2,15.61951756,ktCH4,0.0,ktN2O,0.0,GtCO2e,0.00032800986875999996,GtCO2e,0.0,GtCO2e,0.00032800986875999996,GtCO2e,5.74
2018,Armenia,1B2b_Fugitive-NG-prod,Technology Fugitive NG Prod,Fugitive Energy Emissions,Energy production,0.0,ktCO2,0.0,ktCH4,0.0,ktN2O,0.0,GtCO2e,0.0,GtCO2e,0.0,GtCO2e,0.0,GtCO2e,0.0
2018,Armenia,1B2d_Fugitive-other-energy,Technology Fugitive Other Energy,Fugitive Energy Emissions,Energy production,0.0,ktCO2,0.0,ktCH4,0.0,ktN2O,0.0,GtCO2e,0.0,GtCO2e,0.0,GtCO2e,0.0,GtCO2e,0.0
2018,Armenia,7A_Fossil-fuel-fires,Technology Fossil Fuel Fires,Fosil Fuel Files,Energy production,0.0,ktCO2,0.0,ktCH4,0.0,ktN2O,0.0,GtCO2e,0.0,GtCO2e,0.0,GtCO2e,0.0,GtCO2e,0.0
2018,Armenia,1A4a_Commercial-institutional,Technology Commercial Institutional,Subsector Commercial,"Sector residential, commercial, other",55.8965658723283,ktCO2,0.0561640521436912,ktCH4,2.8737402077887105e-05,ktN2O,5.5896565872328306e-05,GtCO2e,1.179445095017515e-06,GtCO2e,8.908594644145003e-09,GtCO2e,5.708491956198997e-05,GtCO2e,1.0
2018,Armenia,1A4b_Residential,Technology Residential,Subsector Residential,"Sector residential, commercial, other",1474.40334004049,ktCO2,0.646113772137076,ktCH4,0.0100523206875283,ktN2O,0.0014744033400404901,GtCO2e,1.3568389214878596e-05,GtCO2e,3.1162194131337727e-06,GtCO2e,0.0014910879486685026,GtCO2e,26.11
2018,Armenia,1A4c_Agriculture-forestry-fishing,Technology Agriculture Forestry Fishing,Subsector Agriculture/Forestry,"Sector residential, commercial, other",127.562126741171,ktCO2,0.0011309633011654,ktCH4,0.00028218343892734903,ktN2O,0.000127562126741171,GtCO2e,2.37502293244734e-08,GtCO2e,8.747686606747819e-08,GtCO2e,0.00012767335383656296,GtCO2e,2.24
2018,Armenia,1A5_Other-unspecified,Technology Other Unspecified,Subsector Other Unspecified,"Sector residential, commercial, other",35.5897564923152,ktCO2,0.000508804613019762,ktCH4,0.000293546623418322,ktN2O,3.55897564923152e-05,GtCO2e,1.0684896873415002e-08,GtCO2e,9.099945325967982e-08,GtCO2e,3.5691440842448295e-05,GtCO2e,0.62
2018,Armenia,1A3ai_International-aviation,Technology International Aviation,Subsector Aviation,Sector Transportation,0.0,ktCO2,0.0,ktCH4,0.0,ktN2O,0.0,GtCO2e,0.0,GtCO2e,0.0,GtCO2e,0.0,GtCO2e,0.0
2018,Armenia,1A3aii_Domestic-aviation,Technology Domestic Aviation,Subsector Aviation,Sector Transportation,0.0,ktCO2,0.0,ktCH4,0.0,ktN2O,0.0,GtCO2e,0.0,GtCO2e,0.0,GtCO2e,0.0,GtCO2e,0.0
2018,Armenia,1A3b_Road,Technology Road,Subsector Road,Sector Transportation,464.97434974986703,ktCO2,2.15118628136627,ktCH4,0.043977571572882,ktN2O,0.00046497434974986703,GtCO2e,4.5174911908691664e-05,GtCO2e,1.3633047187593418e-05,GtCO2e,0.0005237823088461521,GtCO2e,9.17
2018,Armenia,1A3di_International-shipping,Technology International Shipping,Subsector International Shipping,Sector Transportation,0.0,ktCO2,0.0,ktCH4,0.0,ktN2O,0.0,GtCO2e,0.0,GtCO2e,0.0,GtCO2e,0.0,GtCO2e,0.0
2018,Armenia,1A3di_Oil_Tanker_Loading,Technology Oil Tanker Loading,Subsector International Shipping,Sector Transportation,0.0,ktCO2,0.0,ktCH4,0.0,ktN2O,0.0,GtCO2e,0.0,GtCO2e,0.0,GtCO2e,0.0,GtCO2e,0.0
2018,Armenia,1A3c_Rail,Technology Rail,Subsector Other Surface Transport,Sector Transportation,0.0,ktCO2,0.0,ktCH4,0.0,ktN2O,0.0,GtCO2e,0.0,GtCO2e,0.0,GtCO2e,0.0,GtCO2e,0.0
2018,Armenia,1A3dii_Domestic-navigation,Technology Domestic Navigation,Subsector Other Surface Transport,Sector Transportation,0.0,ktCO2,0.0,ktCH4,0.0,ktN2O,0.0,GtCO2e,0.0,GtCO2e,0.0,GtCO2e,0.0,GtCO2e,0.0
2018,Armenia,1A3eii_Other-transp,Technology Other Transp,Subsector Other Surface Transport,Sector Transportation,0.0,ktCO2,0.0,ktCH4,0.0,ktN2O,0.0,GtCO2e,0.0,GtCO2e,0.0,GtCO2e,0.0,GtCO2e,0.0
2018,Armenia,1A2a_Ind-Comb-Iron-steel,Technology Ind Comb Iron steel,Subsector Industrial Combustion ,Sector Industry,36.056031804788496,ktCO2,0.000913972334412255,ktCH4,7.795145655988008e-05,ktN2O,3.6056031804788493e-05,GtCO2e,1.9193419022657357e-08,GtCO2e,2.4164951533562825e-08,GtCO2e,3.609939017534471e-05,GtCO2e,0.63
2018,Armenia,1A2b_Ind-Comb-Non-ferrous-metals,Technology Ind Comb Non Ferrous Metals,Subsector Industrial Combustion ,Sector Industry,63.994491953699,ktCO2,0.00154791307531667,ktCH4,0.000164709813658704,ktN2O,6.3994491953699e-05,GtCO2e,3.250617458165007e-08,GtCO2e,5.106004223419824e-08,GtCO2e,6.407805817051484e-05,GtCO2e,1.12
2018,Armenia,1A2c_Ind-Comb-Chemicals,Technology Ind Comb Chemicals,Subsector Industrial Combustion ,Sector Industry,6.32447574152714,ktCO2,0.000160317027916798,ktCH4,1.36732211325649e-05,ktN2O,6.32447574152714e-06,GtCO2e,3.366657586252758e-09,GtCO2e,4.238698551095119e-09,GtCO2e,6.332081097664488e-06,GtCO2e,0.11
2018,Armenia,1A2d_Ind-Comb-Pulp-paper,Technology Ind Comb Pulp Paper,Subsector Industrial Combustion ,Sector Industry,10.758128838680198,ktCO2,0.00027270422274507,ktCH4,2.32585720296209e-05,ktN2O,1.0758128838680199e-05,GtCO2e,5.726788677646471e-09,GtCO2e,7.210157329182479e-09,GtCO2e,1.0771065784687028e-05,GtCO2e,0.19
2018,Armenia,1A2e_Ind-Comb-Food-tobacco,Technology Ind Comb Food Tobacco,Subsector Industrial Combustion ,Sector Industry,133.465998380475,ktCO2,0.00338318511490397,ktCH4,0.00028854725420990096,ktN2O,0.000133465998380475,GtCO2e,7.104688741298337e-08,GtCO2e,8.944964880506928e-08,GtCO2e,0.00013362649491669307,GtCO2e,2.34
2018,Armenia,1A2f_Ind-Comb-Non-metalic-minerals,Technology Ind Comb Non Metalic Minerals,Subsector Industrial Combustion ,Sector Industry,217.2490017605,ktCO2,0.005506972546585271,ktCH4,0.000469682193955737,ktN2O,0.00021724900176049998,GtCO2e,1.1564642347829068e-07,GtCO2e,1.4560148012627848e-07,GtCO2e,0.00021751024966410457,GtCO2e,3.81
2018,Armenia,1A2g_Ind-Comb-Construction,Technology Ind Comb Construction,Subsector Industrial Combustion ,Sector Industry,10.171321811115801,ktCO2,0.000257829446958975,ktCH4,2.1989922646187e-05,ktN2O,1.01713218111158e-05,GtCO2e,5.4144183861384745e-09,GtCO2e,6.81687602031797e-09,GtCO2e,1.0183553105522257e-05,GtCO2e,0.18
2018,Armenia,1A2g_Ind-Comb-machinery,Technology Ind Comb Machinery,Subsector Industrial Combustion ,Sector Industry,2.34722811025749,ktCO2,5.94991031443786e-05,ktCH4,5.07459753373544e-06,ktN2O,2.3472281102574902e-06,GtCO2e,1.2494811660319504e-09,GtCO2e,1.5731252354579862e-09,GtCO2e,2.3500507166589803e-06,GtCO2e,0.04
2018,Armenia,1A2g_Ind-Comb-mining-quarying,Technology Ind Comb Mining Quarying,Subsector Industrial Combustion ,Sector Industry,30.8560089884265,ktCO2,0.000521025184714824,ktCH4,0.00014246329067610301,ktN2O,3.0856008988426496e-05,GtCO2e,1.0941528879011303e-08,GtCO2e,4.416362010959194e-08,GtCO2e,3.09111141374151e-05,GtCO2e,0.54
2018,Armenia,1A2g_Ind-Comb-other,Technology Ind Comb Other,Subsector Industrial Combustion ,Sector Industry,51.15284604092171,ktCO2,0.000105441233092119,ktCH4,0.000472748362997978,ktN2O,5.115284604092171e-05,GtCO2e,2.214265894934499e-09,GtCO2e,1.465519925293732e-07,GtCO2e,5.1301612299346014e-05,GtCO2e,0.9
2018,Armenia,1A2g_Ind-Comb-textile-leather,Technology Ind Comb Textile Leather,Subsector Industrial Combustion ,Sector Industry,1.30401561680972,ktCO2,3.30550573024325e-05,ktCH4,2.81922085207524e-06,ktN2O,1.30401561680972e-06,GtCO2e,6.941562033510825e-10,GtCO2e,8.739584641433244e-10,GtCO2e,1.3055837314772143e-06,GtCO2e,0.02
2018,Armenia,1A2g_Ind-Comb-transpequip,Technology Ind Comb Transpequip,Subsector Industrial Combustion ,Sector Industry,0.0,ktCO2,0.0,ktCH4,0.0,ktN2O,0.0,GtCO2e,0.0,GtCO2e,0.0,GtCO2e,0.0,GtCO2e,0.0
2018,Armenia,1A2g_Ind-Comb-wood-products,Technology Ind Comb Wood Products,Subsector Industrial Combustion ,Sector Industry,0.195602342521458,ktCO2,4.95825859536489e-06,ktCH4,4.2288312781128704e-07,ktN2O,1.95602342521458e-07,GtCO2e,1.041234305026627e-10,GtCO2e,1.3109376962149898e-10,GtCO2e,1.9583755972158215e-07,GtCO2e,0.0
2018,Armenia,2A1_Cement-production,Technology Cement Production,Subsector Minerals,Sector Industry,154.7,ktCO2,0.0,ktCH4,0.0,ktN2O,0.0001547,GtCO2e,0.0,GtCO2e,0.0,GtCO2e,0.0001547,GtCO2e,2.71
2018,Armenia,2A2_Lime-production,Technology Lime Production,Subsector Minerals,Sector Industry,0.0,ktCO2,0.0,ktCH4,0.0,ktN2O,0.0,GtCO2e,0.0,GtCO2e,0.0,GtCO2e,0.0,GtCO2e,0.0
2018,Armenia,2Ax_Other-minerals,Technology Other Minerals,Subsector Minerals,Sector Industry,0.151506458434844,ktCO2,0.0,ktCH4,0.0,ktN2O,1.51506458434844e-07,GtCO2e,0.0,GtCO2e,0.0,GtCO2e,1.51506458434844e-07,GtCO2e,0.0
2018,Armenia,2B_Chemical-industry,Technology Chemical Industry,Subsector Chemical Industry,Sector Industry,0.0578210000000001,ktCO2,0.0,ktCH4,0.0,ktN2O,5.7821000000000105e-08,GtCO2e,0.0,GtCO2e,0.0,GtCO2e,5.7821000000000105e-08,GtCO2e,0.0
2018,Armenia,2B2_Chemicals-Nitric-acid,Technology Chemicals Nitric Acid,Subsector Chemical Industry,Sector Industry,0.0,ktCO2,0.0,ktCH4,0.0,ktN2O,0.0,GtCO2e,0.0,GtCO2e,0.0,GtCO2e,0.0,GtCO2e,0.0
2018,Armenia,2B3_Chemicals-Adipic-acid,Technology Chemicals Adipic Acid,Subsector Chemical Industry,Sector Industry,0.0,ktCO2,0.0,ktCH4,0.0,ktN2O,0.0,GtCO2e,0.0,GtCO2e,0.0,GtCO2e,0.0,GtCO2e,0.0
2018,Armenia,2C_Metal-production,Technology Metal Production,Subsector Metals Industry,Sector Industry,0.0,ktCO2,0.0,ktCH4,0.0,ktN2O,0.0,GtCO2e,0.0,GtCO2e,0.0,GtCO2e,0.0,GtCO2e,0.0
2018,Armenia,2D_Chemical-products-manufacture-processing,Technology Chemical Products Manufacture Processing,Subsector Solvents,Sector Industry,0.014896200000000002,ktCO2,0.0,ktCH4,0.0,ktN2O,1.4896200000000002e-08,GtCO2e,0.0,GtCO2e,0.0,GtCO2e,1.4896200000000002e-08,GtCO2e,0.0
2018,Armenia,2D_Degreasing-Cleaning,Technology Degreasing Cleaning,Subsector Solvents,Sector Industry,0.0,ktCO2,0.0,ktCH4,0.0,ktN2O,0.0,GtCO2e,0.0,GtCO2e,0.0,GtCO2e,0.0,GtCO2e,0.0
2018,Armenia,2D_Other-product-use,Technology Other Product Use,Subsector Solvents,Sector Industry,107.13257280000799,ktCO2,0.0,ktCH4,0.0360361645807031,ktN2O,0.00010713257280000799,GtCO2e,0.0,GtCO2e,1.117121102001796e-05,GtCO2e,0.00011830378382002594,GtCO2e,2.07
2018,Armenia,2D_Paint-application,Technology Paint Application,Subsector Solvents,Sector Industry,17.3833558960233,ktCO2,0.0,ktCH4,0.0,ktN2O,1.73833558960233e-05,GtCO2e,0.0,GtCO2e,0.0,GtCO2e,1.73833558960233e-05,GtCO2e,0.3
2018,Armenia,2H_Pulp-and-paper-food-beverage-wood,Technology Pulp and Paper Food Beverage Wood,Subsector Pulp and Paper Food Beverage Wood,Sector Industry,0.0,ktCO2,0.0,ktCH4,0.0,ktN2O,0.0,GtCO2e,0.0,GtCO2e,0.0,GtCO2e,0.0,GtCO2e,0.0
2018,Armenia,2L_Other-process-emissions,Technology Other Process Emissions,Subsector Other Non Combustion,Sector Industry,0.0,ktCO2,0.0,ktCH4,0.0,ktN2O,0.0,GtCO2e,0.0,GtCO2e,0.0,GtCO2e,0.0,GtCO2e,0.0
2018,Armenia,3B_Manure-management,Technology Manure Management,Subsector Agriculture Non Combustion,Sector Agriculture,0.0,ktCO2,1.2641,ktCH4,1.6923,ktN2O,0.0,GtCO2e,2.6546100000000003e-05,GtCO2e,0.0005246129999999999,GtCO2e,0.0005511591,GtCO2e,9.65
2018,Armenia,3D_Rice-Cultivation,Technology Rice Cultivation,Subsector Agriculture Non Combustion,Sector Agriculture,0.0,ktCO2,0.0,ktCH4,0.0,ktN2O,0.0,GtCO2e,0.0,GtCO2e,0.0,GtCO2e,0.0,GtCO2e,0.0
2018,Armenia,3D_Soil-emissions,Technology Soil Emissions,Subsector Agriculture Non Combustion,Sector Agriculture,0.0,ktCO2,0.0,ktCH4,0.44650000000000106,ktN2O,0.0,GtCO2e,0.0,GtCO2e,0.00013841500000000032,GtCO2e,0.00013841500000000032,GtCO2e,2.42
2018,Armenia,3E_Enteric-fermentation,Technology Enteric Fermentation,Subsector Agriculture Non Combustion,Sector Agriculture,0.0,ktCO2,29.7766,ktCH4,0.0,ktN2O,0.0,GtCO2e,0.0006253086,GtCO2e,0.0,GtCO2e,0.0006253086,GtCO2e,10.95
2018,Armenia,3I_Agriculture-other,Technology Agriculture Other,Subsector Agriculture Non Combustion,Sector Agriculture,0.0,ktCO2,0.0,ktCH4,0.0,ktN2O,0.0,GtCO2e,0.0,GtCO2e,0.0,GtCO2e,0.0,GtCO2e,0.0
2018,Armenia,7BC_Indirect-N2O-non-agricultural-N,Technology Indirect N2O Non Agricultural N,Subsector Agriculture Non Combustion,Sector Agriculture,0.0,ktCO2,0.0,ktCH4,0.107708560097783,ktN2O,0.0,GtCO2e,0.0,GtCO2e,3.338965363031273e-05,GtCO2e,3.338965363031273e-05,GtCO2e,0.58
2018,Armenia,5A_Solid-waste-disposal,Technology Solid Waste Disposal,Subsector Waste,Sector Waste,0.0,ktCO2,11.5252426609299,ktCH4,0.0,ktN2O,0.0,GtCO2e,0.00024203009587952788,GtCO2e,0.0,GtCO2e,0.00024203009587952788,GtCO2e,4.24
2018,Armenia,5C_Waste-combustion,Technology Waste Combustion,Subsector Waste,Sector Waste,18.8986664115282,ktCO2,0.5141518705967489,ktCH4,0.0316096713847679,ktN2O,1.88986664115282e-05,GtCO2e,1.0797189282531726e-05,GtCO2e,9.79899812927805e-06,GtCO2e,3.949485382333798e-05,GtCO2e,0.69
2018,Armenia,5D_Wastewater-handling,Technology Wastewater Handling,Subsector Waste,Sector Waste,0.0,ktCO2,5.12211244647326,ktCH4,0.172816687058009,ktN2O,0.0,GtCO2e,0.00010756436137593845,GtCO2e,5.3573172987982795e-05,GtCO2e,0.00016113753436392125,GtCO2e,2.82
2018,Armenia,5E_Other-waste-handling,Technology Other Waste Handling,Subsector Waste,Sector Waste,0.0,ktCO2,0.0,ktCH4,0.0,ktN2O,0.0,GtCO2e,0.0,GtCO2e,0.0,GtCO2e,0.0,GtCO2e,0.0
2018,Armenia,6A_Other-in-total,Technology Other In Total,Subsector Waste,Sector Waste,0.0,ktCO2,0.0,ktCH4,0.0,ktN2O,0.0,GtCO2e,0.0,GtCO2e,0.0,GtCO2e,0.0,GtCO2e,0.0
