Year,Country,Technology Id,Technology,Subsector,Sector,CO2_ktCO2,Unit,CH4_ktCH4,Unit ,N2O_ktN2O,Unit  ,CO2_GtCO2e,Unit   ,CH4_GtCO2e,Unit    ,N2O_GtCO2e,Unit     ,GHGs_GtCO2e,Unit      ,Percentage
2018,Armenia,6B_Other-not-in-total,Technology Other Not In Total,Subsector Waste,Sector Waste,0.0,ktCO2,0.0,ktCH4,0.0,ktN2O,0.0,GtCO2e,0.0,GtCO2e,0.0,GtCO2e,0.0,GtCO2e,0.0
2019,Armenia,1A1a_Electricity-public,Technology Electricity Public,Power and Heat,Energy production,294.473465550064,ktCO2,0.0192795936789818,ktCH4,0.00166410827623518,ktN2O,0.000294473465550064,GtCO2e,4.0487146725861777e-07,GtCO2e,5.158735656329058e-07,GtCO2e,0.0002953942105829555,GtCO2e,4.92
2019,Armenia,1A1a_Heat-production,Technology Heat Production,Power and Heat,Energy production,191.261061580878,ktCO2,0.00035461269278731604,ktCH4,0.00035542950130234397,ktN2O,0.00019126106158087798,GtCO2e,7.446866548533637e-09,GtCO2e,1.1018314540372662e-07,GtCO2e,0.00019137869159283026,GtCO2e,3.19
2019,Armenia,1A1a_Electricity-autoproducer,Technology Electricity Autoproducer,Industrial Combustion,Energy production,0.0,ktCO2,0.0,ktCH4,0.0,ktN2O,0.0,GtCO2e,0.0,GtCO2e,0.0,GtCO2e,0.0,GtCO2e,0.0
2019,Armenia,1A1bc_Other-transformation,Technology Other Transformation,Industrial Combustion,Energy production,0.0,ktCO2,0.0,ktCH4,0.0,ktN2O,0.0,GtCO2e,0.0,GtCO2e,0.0,GtCO2e,0.0,GtCO2e,0.0
2019,Armenia,1B1_Fugitive-solid-fuels,Technology Fugitive Solid Fuels,Fugitive Energy Emissions,Energy production,0.0,ktCO2,0.0,ktCH4,0.0,ktN2O,0.0,GtCO2e,0.0,GtCO2e,0.0,GtCO2e,0.0,GtCO2e,0.0
2019,Armenia,1B2_Fugitive-petr,Technology Fugitive Petr,Fugitive Energy Emissions,Energy production,0.0,ktCO2,0.0,ktCH4,0.0,ktN2O,0.0,GtCO2e,0.0,GtCO2e,0.0,GtCO2e,0.0,GtCO2e,0.0
2019,Armenia,1B2b_Fugitive-NG-distr,Technology Fugitive NG Distr,Fugitive Energy Emissions,Energy production,0.0,ktCO2,15.61951756,ktCH4,0.0,ktN2O,0.0,GtCO2e,0.00032800986875999996,GtCO2e,0.0,GtCO2e,0.00032800986875999996,GtCO2e,5.46
2019,Armenia,1B2b_Fugitive-NG-prod,Technology Fugitive NG Prod,Fugitive Energy Emissions,Energy production,0.0,ktCO2,0.0,ktCH4,0.0,ktN2O,0.0,GtCO2e,0.0,GtCO2e,0.0,GtCO2e,0.0,GtCO2e,0.0
2019,Armenia,1B2d_Fugitive-other-energy,Technology Fugitive Other Energy,Fugitive Energy Emissions,Energy production,0.0,ktCO2,0.0,ktCH4,0.0,ktN2O,0.0,GtCO2e,0.0,GtCO2e,0.0,GtCO2e,0.0,GtCO2e,0.0
2019,Armenia,7A_Fossil-fuel-fires,Technology Fossil Fuel Fires,Fosil Fuel Files,Energy production,0.0,ktCO2,0.0,ktCH4,0.0,ktN2O,0.0,GtCO2e,0.0,GtCO2e,0.0,GtCO2e,0.0,GtCO2e,0.0
2019,Armenia,1A4a_Commercial-institutional,Technology Commercial Institutional,Subsector Commercial,"Sector residential, commercial, other",52.592428880071296,ktCO2,0.0526435627165004,ktCH4,2.722583528182e-05,ktN2O,5.2592428880071296e-05,GtCO2e,1.1055148170465084e-06,GtCO2e,8.440008937364201e-09,GtCO2e,5.370638370605517e-05,GtCO2e,0.89
2019,Armenia,1A4b_Residential,Technology Residential,Subsector Residential,"Sector residential, commercial, other",1806.5254926233702,ktCO2,0.636183271914345,ktCH4,0.0111526007766272,ktN2O,0.00180652549262337,GtCO2e,1.3359848710201244e-05,GtCO2e,3.457306240754432e-06,GtCO2e,0.0018233426475743257,GtCO2e,30.37
2019,Armenia,1A4c_Agriculture-forestry-fishing,Technology Agriculture Forestry Fishing,Subsector Agriculture/Forestry,"Sector residential, commercial, other",130.275759734418,ktCO2,0.00115491655204804,ktCH4,0.00028818633578697,ktN2O,0.000130275759734418,GtCO2e,2.425324759300884e-08,GtCO2e,8.93377640939607e-08,GtCO2e,0.00013038935074610495,GtCO2e,2.17
2019,Armenia,1A5_Other-unspecified,Technology Other Unspecified,Subsector Other Unspecified,"Sector residential, commercial, other",36.346858462205894,ktCO2,0.0005218572244555651,ktCH4,0.000299791249646455,ktN2O,3.63468584622059e-05,GtCO2e,1.0959001713566867e-08,GtCO2e,9.293528739040105e-08,GtCO2e,3.6450752751309864e-05,GtCO2e,0.61
2019,Armenia,1A3ai_International-aviation,Technology International Aviation,Subsector Aviation,Sector Transportation,0.0,ktCO2,0.0,ktCH4,0.0,ktN2O,0.0,GtCO2e,0.0,GtCO2e,0.0,GtCO2e,0.0,GtCO2e,0.0
2019,Armenia,1A3aii_Domestic-aviation,Technology Domestic Aviation,Subsector Aviation,Sector Transportation,0.0,ktCO2,0.0,ktCH4,0.0,ktN2O,0.0,GtCO2e,0.0,GtCO2e,0.0,GtCO2e,0.0,GtCO2e,0.0
2019,Armenia,1A3b_Road,Technology Road,Subsector Road,Sector Transportation,470.85402905236504,ktCO2,2.08313724351145,ktCH4,0.0449014812197533,ktN2O,0.00047085402905236505,GtCO2e,4.374588211374045e-05,GtCO2e,1.3919459178123523e-05,GtCO2e,0.000528519370344229,GtCO2e,8.8
2019,Armenia,1A3di_International-shipping,Technology International Shipping,Subsector International Shipping,Sector Transportation,0.0,ktCO2,0.0,ktCH4,0.0,ktN2O,0.0,GtCO2e,0.0,GtCO2e,0.0,GtCO2e,0.0,GtCO2e,0.0
2019,Armenia,1A3di_Oil_Tanker_Loading,Technology Oil Tanker Loading,Subsector International Shipping,Sector Transportation,0.0,ktCO2,0.0,ktCH4,0.0,ktN2O,0.0,GtCO2e,0.0,GtCO2e,0.0,GtCO2e,0.0,GtCO2e,0.0
2019,Armenia,1A3c_Rail,Technology Rail,Subsector Other Surface Transport,Sector Transportation,0.0,ktCO2,0.0,ktCH4,0.0,ktN2O,0.0,GtCO2e,0.0,GtCO2e,0.0,GtCO2e,0.0,GtCO2e,0.0
2019,Armenia,1A3dii_Domestic-navigation,Technology Domestic Navigation,Subsector Other Surface Transport,Sector Transportation,0.0,ktCO2,0.0,ktCH4,0.0,ktN2O,0.0,GtCO2e,0.0,GtCO2e,0.0,GtCO2e,0.0,GtCO2e,0.0
2019,Armenia,1A3eii_Other-transp,Technology Other Transp,Subsector Other Surface Transport,Sector Transportation,0.0,ktCO2,0.0,ktCH4,0.0,ktN2O,0.0,GtCO2e,0.0,GtCO2e,0.0,GtCO2e,0.0,GtCO2e,0.0
2019,Armenia,1A2a_Ind-Comb-Iron-steel,Technology Ind Comb Iron steel,Subsector Industrial Combustion ,Sector Industry,33.8802347795709,ktCO2,0.0008431399616963,ktCH4,7.324748502433679e-05,ktN2O,3.38802347795709e-05,GtCO2e,1.77059391956223e-08,GtCO2e,2.2706720357544402e-08,GtCO2e,3.392064743912406e-05,GtCO2e,0.56
2019,Armenia,1A2b_Ind-Comb-Non-ferrous-metals,Technology Ind Comb Non Ferrous Metals,Subsector Industrial Combustion ,Sector Industry,60.3748763422058,ktCO2,0.00142798905044765,ktCH4,0.00015734480749667,ktN2O,6.03748763422058e-05,GtCO2e,2.998777005940065e-08,GtCO2e,4.8776890323967694e-08,GtCO2e,6.045364100258917e-05,GtCO2e,1.01
2019,Armenia,1A2c_Ind-Comb-Chemicals,Technology Ind Comb Chemicals,Subsector Industrial Combustion ,Sector Industry,5.94282599207666,ktCO2,0.000147892543010021,ktCH4,1.28481122013756e-05,ktN2O,5.94282599207666e-06,GtCO2e,3.105743403210441e-09,GtCO2e,3.982914782426436e-09,GtCO2e,5.949914650262297e-06,GtCO2e,0.1
2019,Armenia,1A2d_Ind-Comb-Pulp-paper,Technology Ind Comb Pulp Paper,Subsector Industrial Combustion ,Sector Industry,10.1089308112645,ktCO2,0.000251569789656221,ktCH4,2.1855036218834802e-05,ktN2O,1.01089308112645e-05,GtCO2e,5.282965582780641e-09,GtCO2e,6.775061227838789e-09,GtCO2e,1.012098883807512e-05,GtCO2e,0.17
2019,Armenia,1A2e_Ind-Comb-Food-tobacco,Technology Ind Comb Food Tobacco,Subsector Industrial Combustion ,Sector Industry,125.41200830702,ktCO2,0.00312099005712899,ktCH4,0.00027113490387851297,ktN2O,0.00012541200830702001,GtCO2e,6.554079119970878e-08,GtCO2e,8.405182020233902e-08,GtCO2e,0.00012556160091842206,GtCO2e,2.09
2019,Armenia,1A2f_Ind-Comb-Non-metalic-minerals,Technology Ind Comb Non Metalic Minerals,Subsector Industrial Combustion ,Sector Industry,204.139136140201,ktCO2,0.00508018508566381,ktCH4,0.0004413392768555,ktN2O,0.000204139136140201,GtCO2e,1.0668388679894002e-07,GtCO2e,1.36815175825205e-07,GtCO2e,0.00020438263520282512,GtCO2e,3.4
2019,Armenia,1A2g_Ind-Comb-Construction,Technology Ind Comb Construction,Subsector Industrial Combustion ,Sector Industry,9.55753458519548,ktCO2,0.00023784780112951802,ktCH4,2.0662943334171102e-05,ktN2O,9.55753458519548e-06,GtCO2e,4.994803823719878e-09,GtCO2e,6.405512433593042e-09,GtCO2e,9.568934901452794e-06,GtCO2e,0.16
2019,Armenia,1A2g_Ind-Comb-machinery,Technology Ind Comb Machinery,Subsector Industrial Combustion ,Sector Industry,2.20558490427587,ktCO2,5.48879541068118e-05,ktCH4,4.76837153865486e-06,ktN2O,2.20558490427587e-06,GtCO2e,1.1526470362430478e-09,GtCO2e,1.4781951769830065e-09,GtCO2e,2.2082157464890963e-06,GtCO2e,0.04
2019,Armenia,1A2g_Ind-Comb-mining-quarying,Technology Ind Comb Mining Quarying,Subsector Industrial Combustion ,Sector Industry,29.8414425736883,ktCO2,0.00048085858442788095,ktCH4,0.000141881363482004,ktN2O,2.98414425736883e-05,GtCO2e,1.00980302729855e-08,GtCO2e,4.398322267942124e-08,GtCO2e,2.9895523826640705e-05,GtCO2e,0.5
2019,Armenia,1A2g_Ind-Comb-other,Technology Ind Comb Other,Subsector Industrial Combustion ,Sector Industry,51.9909091576873,ktCO2,0.000100022597698945,ktCH4,0.00048226442079998605,ktN2O,5.19909091576873e-05,GtCO2e,2.100474551677845e-09,GtCO2e,1.4950197044799565e-07,GtCO2e,5.2142511602686976e-05,GtCO2e,0.87
2019,Armenia,1A2g_Ind-Comb-textile-leather,Technology Ind Comb Textile Leather,Subsector Industrial Combustion ,Sector Industry,1.2253249468199299,ktCO2,3.04933078371177e-05,ktCH4,2.6490952992527e-06,ktN2O,1.2253249468199298e-06,GtCO2e,6.403594645794717e-10,GtCO2e,8.21219542768337e-10,GtCO2e,1.2267865258272776e-06,GtCO2e,0.02
2019,Armenia,1A2g_Ind-Comb-transpequip,Technology Ind Comb Transpequip,Subsector Industrial Combustion ,Sector Industry,0.0,ktCO2,0.0,ktCH4,0.0,ktN2O,0.0,GtCO2e,0.0,GtCO2e,0.0,GtCO2e,0.0,GtCO2e,0.0
2019,Armenia,1A2g_Ind-Comb-wood-products,Technology Ind Comb Wood Products,Subsector Industrial Combustion ,Sector Industry,0.18379874202298999,ktCO2,4.573996175567659e-06,ktCH4,3.97364294887906e-07,ktN2O,1.8379874202299e-07,GtCO2e,9.605391968692084e-11,GtCO2e,1.2318293141525087e-10,GtCO2e,1.8401797887409216e-07,GtCO2e,0.0
2019,Armenia,2A1_Cement-production,Technology Cement Production,Subsector Minerals,Sector Industry,154.7,ktCO2,0.0,ktCH4,0.0,ktN2O,0.0001547,GtCO2e,0.0,GtCO2e,0.0,GtCO2e,0.0001547,GtCO2e,2.58
2019,Armenia,2A2_Lime-production,Technology Lime Production,Subsector Minerals,Sector Industry,0.0,ktCO2,0.0,ktCH4,0.0,ktN2O,0.0,GtCO2e,0.0,GtCO2e,0.0,GtCO2e,0.0,GtCO2e,0.0
2019,Armenia,2Ax_Other-minerals,Technology Other Minerals,Subsector Minerals,Sector Industry,0.151602603947607,ktCO2,0.0,ktCH4,0.0,ktN2O,1.51602603947607e-07,GtCO2e,0.0,GtCO2e,0.0,GtCO2e,1.51602603947607e-07,GtCO2e,0.0
2019,Armenia,2B_Chemical-industry,Technology Chemical Industry,Subsector Chemical Industry,Sector Industry,0.0578576930212146,ktCO2,0.0,ktCH4,0.0,ktN2O,5.78576930212146e-08,GtCO2e,0.0,GtCO2e,0.0,GtCO2e,5.78576930212146e-08,GtCO2e,0.0
2019,Armenia,2B2_Chemicals-Nitric-acid,Technology Chemicals Nitric Acid,Subsector Chemical Industry,Sector Industry,0.0,ktCO2,0.0,ktCH4,0.0,ktN2O,0.0,GtCO2e,0.0,GtCO2e,0.0,GtCO2e,0.0,GtCO2e,0.0
2019,Armenia,2B3_Chemicals-Adipic-acid,Technology Chemicals Adipic Acid,Subsector Chemical Industry,Sector Industry,0.0,ktCO2,0.0,ktCH4,0.0,ktN2O,0.0,GtCO2e,0.0,GtCO2e,0.0,GtCO2e,0.0,GtCO2e,0.0
2019,Armenia,2C_Metal-production,Technology Metal Production,Subsector Metals Industry,Sector Industry,0.0,ktCO2,0.0,ktCH4,0.0,ktN2O,0.0,GtCO2e,0.0,GtCO2e,0.0,GtCO2e,0.0,GtCO2e,0.0
2019,Armenia,2D_Chemical-products-manufacture-processing,Technology Chemical Products Manufacture Processing,Subsector Solvents,Sector Industry,0.0149056530807598,ktCO2,0.0,ktCH4,0.0,ktN2O,1.49056530807598e-08,GtCO2e,0.0,GtCO2e,0.0,GtCO2e,1.49056530807598e-08,GtCO2e,0.0
2019,Armenia,2D_Degreasing-Cleaning,Technology Degreasing Cleaning,Subsector Solvents,Sector Industry,0.0,ktCO2,0.0,ktCH4,0.0,ktN2O,0.0,GtCO2e,0.0,GtCO2e,0.0,GtCO2e,0.0,GtCO2e,0.0
2019,Armenia,2D_Other-product-use,Technology Other Product Use,Subsector Solvents,Sector Industry,107.20055878721901,ktCO2,0.0,ktCH4,0.036059033015207,ktN2O,0.00010720055878721901,GtCO2e,0.0,GtCO2e,1.117830023471417e-05,GtCO2e,0.00011837885902193319,GtCO2e,1.97
2019,Armenia,2D_Paint-application,Technology Paint Application,Subsector Solvents,Sector Industry,17.3943873179404,ktCO2,0.0,ktCH4,0.0,ktN2O,1.73943873179404e-05,GtCO2e,0.0,GtCO2e,0.0,GtCO2e,1.73943873179404e-05,GtCO2e,0.29
2019,Armenia,2H_Pulp-and-paper-food-beverage-wood,Technology Pulp and Paper Food Beverage Wood,Subsector Pulp and Paper Food Beverage Wood,Sector Industry,0.0,ktCO2,0.0,ktCH4,0.0,ktN2O,0.0,GtCO2e,0.0,GtCO2e,0.0,GtCO2e,0.0,GtCO2e,0.0
2019,Armenia,2L_Other-process-emissions,Technology Other Process Emissions,Subsector Other Non Combustion,Sector Industry,0.0,ktCO2,0.0,ktCH4,0.0,ktN2O,0.0,GtCO2e,0.0,GtCO2e,0.0,GtCO2e,0.0,GtCO2e,0.0
2019,Armenia,3B_Manure-management,Technology Manure Management,Subsector Agriculture Non Combustion,Sector Agriculture,0.0,ktCO2,1.2641,ktCH4,1.6923,ktN2O,0.0,GtCO2e,2.6546100000000003e-05,GtCO2e,0.0005246129999999999,GtCO2e,0.0005511591,GtCO2e,9.18
2019,Armenia,3D_Rice-Cultivation,Technology Rice Cultivation,Subsector Agriculture Non Combustion,Sector Agriculture,0.0,ktCO2,0.0,ktCH4,0.0,ktN2O,0.0,GtCO2e,0.0,GtCO2e,0.0,GtCO2e,0.0,GtCO2e,0.0
2019,Armenia,3D_Soil-emissions,Technology Soil Emissions,Subsector Agriculture Non Combustion,Sector Agriculture,0.0,ktCO2,0.0,ktCH4,0.4465,ktN2O,0.0,GtCO2e,0.0,GtCO2e,0.00013841500000000002,GtCO2e,0.00013841500000000002,GtCO2e,2.31
2019,Armenia,3E_Enteric-fermentation,Technology Enteric Fermentation,Subsector Agriculture Non Combustion,Sector Agriculture,0.0,ktCO2,29.7766,ktCH4,0.0,ktN2O,0.0,GtCO2e,0.0006253086,GtCO2e,0.0,GtCO2e,0.0006253086,GtCO2e,10.41
2019,Armenia,3I_Agriculture-other,Technology Agriculture Other,Subsector Agriculture Non Combustion,Sector Agriculture,0.0,ktCO2,0.0,ktCH4,0.0,ktN2O,0.0,GtCO2e,0.0,GtCO2e,0.0,GtCO2e,0.0,GtCO2e,0.0
2019,Armenia,7BC_Indirect-N2O-non-agricultural-N,Technology Indirect N2O Non Agricultural N,Subsector Agriculture Non Combustion,Sector Agriculture,0.0,ktCO2,0.0,ktCH4,0.10777691160468598,ktN2O,0.0,GtCO2e,0.0,GtCO2e,3.341084259745265e-05,GtCO2e,3.341084259745265e-05,GtCO2e,0.56
2019,Armenia,5A_Solid-waste-disposal,Technology Solid Waste Disposal,Subsector Waste,Sector Waste,0.0,ktCO2,11.5325565429703,ktCH4,0.0,ktN2O,0.0,GtCO2e,0.0002421836874023763,GtCO2e,0.0,GtCO2e,0.0002421836874023763,GtCO2e,4.03
2019,Armenia,5C_Waste-combustion,Technology Waste Combustion,Subsector Waste,Sector Waste,18.8856432920459,ktCO2,0.5141518705967489,ktCH4,0.0316096713847679,ktN2O,1.88856432920459e-05,GtCO2e,1.0797189282531726e-05,GtCO2e,9.79899812927805e-06,GtCO2e,3.9481830703855676e-05,GtCO2e,0.66
2019,Armenia,5D_Wastewater-handling,Technology Wastewater Handling,Subsector Waste,Sector Waste,0.0,ktCO2,5.12536292260929,ktCH4,0.17292635597353198,ktN2O,0.0,GtCO2e,0.0001076326213747951,GtCO2e,5.3607170351794916e-05,GtCO2e,0.00016123979172659003,GtCO2e,2.69
2019,Armenia,5E_Other-waste-handling,Technology Other Waste Handling,Subsector Waste,Sector Waste,0.0,ktCO2,0.0,ktCH4,0.0,ktN2O,0.0,GtCO2e,0.0,GtCO2e,0.0,GtCO2e,0.0,GtCO2e,0.0
2019,Armenia,6A_Other-in-total,Technology Other In Total,Subsector Waste,Sector Waste,0.0,ktCO2,0.0,ktCH4,0.0,ktN2O,0.0,GtCO2e,0.0,GtCO2e,0.0,GtCO2e,0.0,GtCO2e,0.0
2019,Armenia,6B_Other-not-in-total,Technology Other Not In Total,Subsector Waste,Sector Waste,0.0,ktCO2,0.0,ktCH4,0.0,ktN2O,0.0,GtCO2e,0.0,GtCO2e,0.0,GtCO2e,0.0,GtCO2e,0.0
